id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
22974,Bittensor,TAO,bittensor,231,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'layer-1', 'depin', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'robotics']",21000000.0,10438569.14064076,21000000.0,False,5827234671.6,,32,,,,2025-12-06T05:04:00.000Z,277.4873653140731,141427784.89702594,-26.6329,-0.16377006,-3.15293459,-7.45644931,-29.33430662,-20.44694483,-13.86557778,2896571048.4851923,0.0949,5827234671.6,,2025-12-06T05:04:00.000Z,22974.0,Bittensor,TAO,bittensor,0,2025-12-05 23:31:35.102059
7278,Aave,AAVE,aave,1197,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,15276345.81746471,16000000.0,False,2951154864.51,,33,,,0.08450701,2025-12-06T05:05:00.000Z,184.44717903195917,204037022.81765056,6.5779,0.32542768,-3.46577016,-0.56929715,-9.57251844,-37.78381365,-39.00730198,2817678891.948034,0.0924,2951154864.51,33342545169.0,2025-12-06T05:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2025-12-05 23:31:35.102059
36148,World Liberty Financial USD,USD1,usd1,725,2025-04-13T05:37:56.000Z,"['stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",,2697711039.7011933,2697711039.7011933,False,2695779075.87,,34,,,,2025-12-06T05:04:00.000Z,0.9992838507144913,276510644.1859094,1.9247,0.0058204,0.00507674,-0.04213673,0.02751366,-0.07384503,-0.01267147,2695779075.8676023,0.0884,2695779075.87,,2025-12-06T05:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,2025-12-05 23:31:35.102059
11092,Bitget Token,BGB,bitget-token-new,43,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem', 'made-in-china']",919992035.98,696877356.8719022,919992035.9787906,False,3196714260.3,,35,,,,2025-12-06T05:04:00.000Z,3.4747194924350278,64894463.39904399,7.144,-0.07346312,-1.53542046,-4.37990466,-15.35949659,-38.47909177,-28.12771948,2421453335.7594,0.0794,3196714260.3,,2025-12-06T05:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2025-12-05 23:31:35.102059
36341,Aster,ASTER,aster,372,2025-04-25T06:46:11.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'bnb-chain-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins', 'made-in-china']",8000000000.0,2217079180.973094,7922139508.973094,False,7942861691.01,,36,,,,2025-12-06T05:05:00.000Z,1.0026157305124397,228482269.0352338,-15.7909,-0.18180497,-3.13297586,-9.36670314,-11.77582334,-51.22973945,1088.11377063,2222878462.63526,0.0729,8020925844.1,,2025-12-06T05:05:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x000Ae314E2A2172a039B26378814C252734f556A,2025-12-05 23:31:35.102059
3897,OKB,OKB,okb,195,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'alameda-research-portfolio', 'x1-ecosystem', 'okexchain-ecosystem', 'x-layer-ecosystem', 'xlayer-ecosystem', 'made-in-china']",21000000.0,21000000.0,21000000.0,False,2200236594.4,,37,246638974.0,25841147438.07155,,2025-12-06T05:05:00.000Z,104.77317116179516,38592083.36440437,-26.8147,-0.06267221,-3.06087806,-4.03746699,-15.07405468,-54.3993886,-48.92104775,2200236594.3976984,0.0721,2200236594.4,,2025-12-06T05:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2025-12-05 23:31:35.102059
37263,Canton,CC,canton-network,54,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,35789313445.722015,35789313445.722015,True,2163229550.36,,38,35787084227.26,2163094808.704238,,2025-12-06T05:05:00.000Z,0.06044344923346813,20487657.57906049,-4.6183,-1.29230742,-13.93521219,-28.5482154,-60.14523935,-60.14523935,-60.14523935,2163229550.357177,0.0709,2163229550.36,,2025-12-06T05:05:00.000Z,,,,,,2025-12-05 23:31:35.102059
6535,NEAR Protocol,NEAR,near-protocol,596,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'circle-ventures-portfolio', 'layer-1', 'alleged-sec-securities', 'modular-blockchain', 'account-abstraction', 'data-availability', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,1281765033.0,1281765033.0,False,2144376963.23,,39,1209202633.0,2022980970.2431657,,2025-12-06T05:04:00.000Z,1.6729875663801717,185142870.97529006,5.7124,-0.71951255,-6.34020146,-11.73542025,-13.63920573,-45.03684677,-31.40360977,2144376963.2298703,0.0703,2144376963.23,,2025-12-06T05:04:00.000Z,,,,,,2025-12-05 23:31:35.102059
1321,Ethereum Classic,ETC,ethereum-classic,681,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio', 'layer-1', '2017-2018-alt-season', 'ethereum-classic-ecosystem', 'binance-ecosystem', 'binance-listing']",210700000.0,154603771.4879066,210700000.0,False,2777610878.67,,40,,,,2025-12-06T05:05:00.000Z,13.182775883590521,75661447.01089518,14.2512,-0.42218454,-4.10036099,-4.69177011,-9.74206592,-34.28908792,-35.2993459,2038106870.282915,0.0668,2777610878.67,,2025-12-06T05:05:00.000Z,,,,,,2025-12-05 23:31:35.102059
30171,Ethena,ENA,ethena,398,2024-03-29T04:42:08.000Z,"['defi', 'ethereum-ecosystem', 'binance-labs-portfolio', 'okx-ventures-portfolio', 'cmc-crypto-yearbook-2024-2025', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",15000000000.0,7690625000.0,15000000000.0,False,3923913444.52,,41,1479139274.0,386934298.90437645,0.29017877,2025-12-06T05:04:00.000Z,0.2615942296346439,228963846.62934396,14.5603,0.38929893,-7.29750976,-6.58159243,-20.66334945,-56.713122,-64.8222229,2011823122.2839332,0.0659,3923913444.52,6933047270.66707,2025-12-06T05:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x57e114B691Db790C35207b2e685D4A43181e6061,2025-12-05 23:31:35.102059
35697,Pi,PI,pi,66,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,8346154501.006946,100000000000.0,False,22836250478.16,,42,8346154501.01,1905948747.1449254,,2025-12-06T05:04:00.000Z,0.2283625047816068,17585738.39579916,13.7605,0.74159864,-0.61723805,-7.62466352,2.01866993,-13.92679669,-33.80348043,1905948747.1442277,0.0625,22836250478.16,,2025-12-06T05:04:00.000Z,,,,,,2025-12-05 23:31:35.102059
8916,Internet Computer,ICP,internet-computer,390,2021-03-23T00:00:00.000Z,"['platform', 'ai-big-data', 'smart-contracts', 'polychain-capital-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'icp-ecosystem', 'internet-computer-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', 'binance-ecosystem', 'binance-listing']",,541503918.0454514,541503918.0454514,True,1902144857.44,,43,541503945.46,1902144953.7439952,,2025-12-06T05:04:00.000Z,3.5127074690622053,106201182.35201979,8.3593,-1.23805783,-2.67750227,-15.05332085,-41.63530678,-23.8109443,-26.88368919,1902144857.4447055,0.0623,1902144857.44,,2025-12-06T05:04:00.000Z,,,,,,2025-12-05 23:31:35.102059
24478,Pepe,PEPE,pepe,630,2023-04-17T06:18:08.000Z,"['memes', 'ethereum-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",420689899653542.56,420689899653542.56,420689899653542.56,False,1839502727.34,,44,,,,2025-12-06T05:05:00.000Z,4.3725859091294934e-06,320254355.5420562,-11.8083,-0.46640822,-7.03282369,-5.55422017,-23.93483541,-57.15922873,-55.18038799,1839502727.3381808,0.0603,1839502727.34,,2025-12-06T05:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2025-12-05 23:31:35.102059
5176,Tether Gold,XAUt,tether-gold,280,2020-02-07T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'tokenized-assets', 'tokenized-commodities']",,377737.6417,522089.3,False,2194085639.97,,45,48450.0,203611622.1049154,0.72205542,2025-12-06T05:04:00.000Z,4202.510260163373,15848872163.355545,-7.5968,-0.01531,-0.22824278,-0.31465501,5.58861674,5.63536433,16.70210088,1587446314.8941658,0.052,2194085639.97,2198510364.0,2025-12-06T05:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2025-12-05 23:31:35.102059
21159,Ondo,ONDO,ondo-finance,390,2024-01-18T12:06:25.000Z,"['ethereum-ecosystem', 'real-world-assets-protocols', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,3159107529.0,10000000000.0,False,4650093583.75,,46,,,0.7933441,2025-12-06T04:58:00.000Z,0.465009358374747,52097500.36255817,-9.7264,-0.69888076,-4.43130394,-10.17264511,-24.01622097,-51.83837262,-48.71118888,1469014565.0971224,0.0482,4650093583.75,1851673910.0,2025-12-06T04:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,2025-12-05 23:31:35.102059
4705,PAX Gold,PAXG,pax-gold,316,2019-09-26T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,339742.964,339742.964,True,1430923253.52,,47,,,,2025-12-06T05:03:00.000Z,4211.781862000494,136883490.86942732,44.8903,-0.01793744,-0.23776588,-0.59421282,5.72689903,5.62834667,16.39681417,1430923253.5174866,0.0469,1430923253.52,,2025-12-06T05:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2025-12-05 23:31:35.102059
20396,Kaspa,KAS,kaspa,208,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing']",28704026601.0,26988497486.383533,26988497486.383533,False,1430810493.88,,48,26988292405.59,1430799621.408011,,2025-12-06T05:04:00.000Z,0.053015566894912325,26556010.24873829,-5.596,-0.02284226,-2.72393345,-9.56572138,15.23770706,-32.89878573,-32.26671023,1430810493.8825393,0.0469,1521760242.42,,2025-12-06T05:04:00.000Z,,,,,,2025-12-05 23:31:35.102059
35491,MemeCore,M,memecore,101,2025-07-03T09:16:58.000Z,"['memes', 'bnb-chain-ecosystem', 'layer-1', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing']",10000000000.0,1039501066.0,5264317858.42,False,6997093643.37,,49,1579304706.25,2099140518.914093,,2025-12-06T04:53:00.000Z,1.329154855682298,20685064.08680923,-1.9843,0.62679346,2.19565984,-3.06359314,-45.60017017,-35.66533626,-27.9524519,1381657889.360825,0.0453,13291548556.82,,2025-12-06T04:53:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x22b1458e780f8fa71e2f84502cee8b5a3cc731fa,2025-12-05 23:31:35.102059
13502,Worldcoin,WLD,worldcoin-org,507,2021-10-28T15:31:43.000Z,"['defi', 'zero-knowledge-proofs', 'identity', 'ethereum-ecosystem', 'governance', 'blockchain-capital-portfolio', 'a16z-portfolio', 'token', 'optimism-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,2388035725.0141344,10000000000.0,False,5761203608.67,,50,2388035725.01,1375796003.655928,,2025-12-06T05:04:00.000Z,0.5761203608669492,109172392.82091208,29.1514,-0.47611916,-6.02477757,-10.97049179,-21.01312741,-56.16684139,-43.44940168,1375796003.6583097,0.0451,5761203608.67,,2025-12-06T05:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x163f8c2467924be0ae7b5347228cabf260318753,2025-12-05 23:31:35.102059
1,Bitcoin,BTC,bitcoin,12492,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19958140.0,19958140.0,False,1787593367258.61,,1,,,,2025-12-06T05:38:00.000Z,89567.13237098284,61349821323.3439,1.6847,-0.09432323,-2.59160906,-1.48472705,-13.1775186,-28.09886645,-19.0919458,1787593367258.6074,58.6545,1880909779790.64,,2025-12-06T05:38:00.000Z,,,,,,2025-12-05 23:39:40.433478
1027,Ethereum,ETH,ethereum,11232,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120695413.63348152,120695413.63348152,True,366491290705.45,,2,,,,2025-12-06T05:37:00.000Z,3036.4972427070606,26401781801.565598,5.1305,0.03877335,-3.75680446,-0.14926957,-10.79911526,-35.68369006,-29.38168157,366491290705.45483,12.019,366491290705.45,,2025-12-06T05:37:00.000Z,,,,,,2025-12-05 23:39:40.433478
825,Tether USDt,USDT,tether,160851,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,185632101181.92792,187859713287.11044,True,187913902532.57,,3,,,,2025-12-06T05:37:00.000Z,1.0002884559148428,94239127322.22418,3.3337,-0.00335286,0.00889538,0.00144808,0.04327331,-0.01570827,0.02124053,185685647859.49854,6.0895,187913902532.57,,2025-12-06T05:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-05 23:39:40.433478
52,XRP,XRP,xrp,1764,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60331635327.0,99985752852.0,False,203926552890.34,,4,,,,2025-12-06T05:37:00.000Z,2.0395561074805655,3115846428.0806913,-5.1021,0.0089247,-1.95417175,-6.715228,-12.64055509,-31.91788784,-27.82302325,123049755305.4731,4.0354,203955610748.06,,2025-12-06T05:37:00.000Z,,,,,,2025-12-05 23:39:40.433478
1839,BNB,BNB,bnb,2996,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137736007.65,137736007.65,137736007.65,False,121668345993.23,,5,,,,2025-12-06T05:37:00.000Z,883.3445085936097,1915259226.4666965,5.4507,-0.34932373,-1.78438529,-0.02883477,-7.35402389,-29.48308559,1.79541666,121668345993.23492,3.9901,121668345993.23,,2025-12-06T05:37:00.000Z,,,,,,2025-12-05 23:39:40.433478
3408,USDC,USDC,usd-coin,35165,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,78156579762.84422,78156579762.84422,False,78153924754.0,,6,60901219650.23,60899150812.55829,,2025-12-06T05:36:00.000Z,0.9999660296183952,12238276306.061605,9.9309,0.0016147,0.02128809,0.00153137,0.01867159,0.02066577,0.01023306,78153924754.00476,2.563,78153924754.0,,2025-12-06T05:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-05 23:39:40.433478
5426,Solana,SOL,solana,1057,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,559895743.0167146,615485189.4587709,True,81901755787.46,,7,525236893.3,69892540880.5495,,2025-12-06T05:35:00.000Z,133.06860537047027,4256101378.6488185,4.5696,-0.2235323,-3.6071719,-3.2620342,-16.77794681,-43.31550659,-34.47351404,74504545676.09743,2.4434,81901755787.46,,2025-12-06T05:35:00.000Z,,,,,,2025-12-05 23:39:40.433478
1958,TRON,TRX,tron,1264,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94679347434.76659,94679340449.14128,True,27192418766.09,,8,94667886298.43,27189129072.043053,,2025-12-06T05:39:00.000Z,0.28720540972397274,642215827.8423735,2.2192,0.04420869,0.40623851,2.00220473,-0.21730008,-16.8917652,-12.6511149,27192420772.400505,0.8922,27192418766.09,,2025-12-06T05:39:00.000Z,,,,,,2025-12-05 23:39:40.433478
74,Dogecoin,DOGE,dogecoin,1354,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,161584292798.57907,161584292798.57907,True,22523267660.9,,9,,,,2025-12-06T05:38:00.000Z,0.1393902047705829,1242918805.4786804,6.3053,-0.16956724,-4.73987911,-7.14983634,-15.29360319,-47.70754351,-35.79199909,22523267660.90376,0.7387,22523267660.9,,2025-12-06T05:38:00.000Z,,,,,,2025-12-05 23:39:40.433478
2010,Cardano,ADA,cardano,1629,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35902711180.54704,44994867868.16472,False,18648078585.59,,10,37997904336.0,15748193954.514038,,2025-12-06T05:37:00.000Z,0.41444901316817817,558618352.3759043,-4.6822,-0.09436742,-5.09895458,-0.83647099,-22.79829692,-52.45722808,-49.88077117,14879843218.83984,0.488,18650205592.57,,2025-12-06T05:37:00.000Z,,,,,,2025-12-05 23:39:40.433478
